Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,gain (unitless)
,24,337,337,,
,21,338,338,,
,19,339,339,,
,17,340,340,,
,20,341,341,,
,14,342,342,,
,17,343,343,,
,21,344,344,,
,14,345,345,,
,9,346,346,,
,26,347,347,,
,23,348,348,,
,28,349,349,,
,16,350,350,,
,24,351,351,,
,21,352,352,,
,18,353,353,,
,20,354,354,,
,20,355,355,,
,14,356,356,,
,17,357,357,,
,26,358,358,,
,22,359,359,,
,18,360,360,,
,19,361,361,,
,19,362,362,,
,23,363,363,,
,14,364,364,,
,15,365,365,,
,29,366,366,,
,25,367,367,,
,11,368,368,,
,18,369,369,,
,15,370,370,,
,8,371,371,,
,18,372,372,,
,14,373,373,,
,23,374,374,,
,22,375,375,,
,16,376,376,,
,20,377,377,,
,26,378,378,,
,18,379,379,,
,27,380,380,,
,25,381,381,,
,24,382,382,,
,24,383,383,,
,22,384,384,,
,25,385,385,,
,26,386,386,,
,15,387,387,,
,14,388,388,,
,20,389,389,,
,19,390,390,,
,22,391,391,,
,20,392,392,,
,15,393,393,,
,18,394,394,,
,23,395,395,,
,18,396,396,,
,29,397,397,,
,21,398,398,,
,16,399,399,,
,17,400,400,,
,21,401,401,,
,18,402,402,,
,24,403,403,,
,19,404,404,,
,18,405,405,,
,21,406,406,,
,23,407,407,,
,17,408,408,,
,18,409,409,,
,19,410,410,,
,16,411,411,,
,11,412,412,,
,19,413,413,,
,15,414,414,,
,18,415,415,,
,26,416,416,,
,21,417,417,,
,23,418,418,,
,16,419,419,,
,24,420,420,,
,19,421,421,,
,18,422,422,,
,11,423,423,,
,19,424,424,,
,13,425,425,,
,16,426,426,,
,29,427,427,,
,17,428,428,,
,16,429,429,,
,23,430,430,,
,21,431,431,,
,12,432,432,,
,20,433,433,,
,27,434,434,,
,18,435,435,,
,16,436,436,,
,14,437,437,,
,23,438,438,,
,26,439,439,,
,17,440,440,,
,22,441,441,,
,20,442,442,,
,13,443,443,,
,10,444,444,,
,14,445,445,,
,24,446,446,,
,16,447,447,,
,20,448,448,,
,9,449,449,,
,14,450,450,,
,12,451,451,,
,22,452,452,,
,15,453,453,,
,23,454,454,,
,17,455,455,,
,17,456,456,,
,15,457,457,,
,17,458,458,,
,19,459,459,,
,26,460,460,,
,16,461,461,,
,11,462,462,,
,11,463,463,,
,17,464,464,,
,11,465,465,,
,20,466,466,,
,13,467,467,,
,11,468,468,,
,15,469,469,,
,11,470,470,,
,14,471,471,,
,14,472,472,,
,22,473,473,,
,7,474,474,,
,13,475,475,,
,15,476,476,,
,19,477,477,,
,13,478,478,,
,11,479,479,,
,16,480,480,,
,9,481,481,,
,13,482,482,,
,14,483,483,,
,13,484,484,,
,13,485,485,,
,12,486,486,,
,16,487,487,,
,10,488,488,,
,16,489,489,,
,18,490,490,,
,12,491,491,,
,12,492,492,,
,9,493,493,,
,12,494,494,,
,18,495,495,,
,13,496,496,,
,14,497,497,,
,14,498,498,,
,17,499,499,,
,9,500,500,,
,13,501,501,,
,9,502,502,,
,9,503,503,,
,14,504,504,,
,16,505,505,,
,6,506,506,,
,14,507,507,,
,12,508,508,,
,15,509,509,,
,13,510,510,,
,10,511,511,,
,12,512,512,,
,9,513,513,,
,7,514,514,,
,13,515,515,,
,10,516,516,,
,2,517,517,,
,7,518,518,,
,19,519,519,,
,8,520,520,,
,7,521,521,,
,22,522,522,,
,6,523,523,,
,13,524,524,,
,8,525,525,,
,16,526,526,,
,14,527,527,,
,13,528,528,,
,10,529,529,,
,9,530,530,,
,13,531,531,,
,8,532,532,,
,11,533,533,,
,17,534,534,,
,8,535,535,,
,16,536,536,,
,11,537,537,,
,8,538,538,,
,8,539,539,,
,15,540,540,,
,15,541,541,,
,13,542,542,,
,11,543,543,,
,11,544,544,,
,16,545,545,,
,10,546,546,,
,14,547,547,,
,10,548,548,,
,11,549,549,,
,8,550,550,,
,11,551,551,,
,14,552,552,,
,11,553,553,,
,6,554,554,,
,12,555,555,,
,12,556,556,,
,9,557,557,,
,8,558,558,,
,11,559,559,,
,5,560,560,,
,17,561,561,,
,18,562,562,,
,2,563,563,,
,10,564,564,,
,13,565,565,,
,8,566,566,,
,14,567,567,,
,11,568,568,,
,16,569,569,,
,17,570,570,,
,16,571,571,,
,9,572,572,,
,11,573,573,,
,9,574,574,,
,11,575,575,,
,8,576,576,,
,13,577,577,,
,5,578,578,,
,7,579,579,,
,10,580,580,,
,11,581,581,,
,16,582,582,,
,11,583,583,,
,13,584,584,,
,12,585,585,,
,7,586,586,,
,14,587,587,,
,10,588,588,,
,6,589,589,,
,16,590,590,,
,13,591,591,,
,13,592,592,,
,9,593,593,,
,10,594,594,,
,9,595,595,,
,15,596,596,,
,8,597,597,,
,15,598,598,,
,11,599,599,,
,11,600,600,,
,16,601,601,,
,10,602,602,,
,13,603,603,,
,12,604,604,,
,11,605,605,,
,6,606,606,,
,10,607,607,,
,10,608,608,,
,12,609,609,,
,11,610,610,,
,14,611,611,,
,11,612,612,,
,15,613,613,,
,16,614,614,,
,13,615,615,,
,13,616,616,,
,10,617,617,,
